번호,기준년월,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,피해자연령대,피해자성별,교통사고수
265,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,40,남,1
266,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,30,남,1
267,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,20,남,1
268,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,60,남,1
269,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,여,1
270,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,4
271,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,30,남,1
272,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,40,여,1
273,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,50,여,1
274,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,60,남,1
275,17-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,40,여,1
276,17-Jul,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,30,여,1
277,17-Jul,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,40,남,1
278,17-Jul,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,40,남,1
279,17-Jul,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,50,남,1
280,17-Jul,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,60,남,1
281,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,30,여,1
282,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,60,남,1
283,17-Jul,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,20,여,2
284,17-Jul,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,40,남,2
285,17-Jul,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,30,남,2
286,17-Jul,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,30,여,1
287,17-Jul,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,50,남,1
288,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,50,여,1
289,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,20,남,1
290,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,30,남,1
291,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,50,남,1
292,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010600,계산동,30,남,1
293,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,70,여,1
294,17-Jul,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,60,남,1
295,17-Jul,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,40,남,1
296,17-Jul,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,40,남,1
297,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,20,남,1
298,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,남,2
299,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,남,1
300,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,60,남,1
301,17-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,2
302,17-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,70,남,1
303,17-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,10,남,1
304,17-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,여,1
305,17-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,2
306,17-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,1
307,17-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,남,2
308,17-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,여,1
309,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,60,남,1
310,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,30,여,1
311,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,1
312,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,30,남,1
313,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,20,남,1
314,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,50,남,1
315,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,1
316,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,1
317,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,여,2
318,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,남,1
319,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,20,남,1
320,17-Jul,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,30,남,1
321,17-Aug,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,남,1
322,17-Aug,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,30,여,1
323,17-Aug,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,50,남,1
324,17-Aug,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,40,여,1
325,17-Aug,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,30,남,1
326,17-Aug,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,50,남,1
327,17-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,20,남,1
328,17-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,30,남,2
329,17-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,40,남,1
330,17-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,30,남,1
331,17-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,50,남,1
332,17-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,60,남,1
333,17-Aug,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,70,남,1
334,17-Aug,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,0,남,1
335,17-Aug,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,20,남,1
336,17-Aug,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,30,여,1
337,17-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,40,남,1
338,17-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,40,여,2
339,17-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,40,남,1
340,17-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,40,남,1
341,17-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,40,여,1
342,17-Aug,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011600,복용동,40,남,1
343,17-Aug,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,40,남,2
344,17-Aug,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,남,1
345,17-Aug,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,60,여,1
346,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,남,2
347,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,여,1
348,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,70,남,1
349,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,70,여,1
350,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,30,남,1
351,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,여,2
352,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,1
353,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,70,남,1
354,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,0,남,1
355,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,2
356,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,2
357,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,2
358,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,여,2
359,17-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,남,1
360,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,10,남,1
361,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013900,반석동,20,남,1
362,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,50,남,1
363,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,60,남,1
364,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,50,남,1
365,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,30,여,1
366,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,60,남,1
367,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,10,남,1
368,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,1
369,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,여,2
370,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,40,남,1
371,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,30,남,1
372,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,50,남,1
373,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,20,여,1
374,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,2
375,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,여,1
376,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,남,1
377,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,70,남,1
378,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,40,여,1
379,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,40,여,1
380,17-Aug,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,50,남,1
381,17-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,10,여,1
382,17-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,20,남,2
383,17-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,20,여,1
384,17-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,30,남,1
385,17-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,여,1
386,17-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,50,여,1
387,17-Sep,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,40,남,2
388,17-Sep,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,30,남,1
389,17-Sep,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,40,남,1
390,17-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,남,1
391,17-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,여,1
392,17-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,40,여,1
393,17-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,40,여,1
394,17-Sep,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,30,남,1
395,17-Sep,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,20,남,1
396,17-Sep,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,60,남,1
397,17-Sep,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,60,남,1
398,17-Sep,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,30,남,2
399,17-Sep,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,50,남,1
400,17-Sep,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,20,남,1
401,17-Sep,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,40,여,1
402,17-Sep,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,40,남,1
403,17-Sep,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,40,여,1
404,17-Sep,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,남,1
405,17-Sep,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,여,1
406,17-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,50,남,1
407,17-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,60,남,1
